SerialNumber,ModelName,ProductLine,Weight,WeightClass,SellDate,ReceiveDate,InventoryDays,Cost,Revenue,Profit,ProfitMargin,ROI,RevenueQuartile,StoreID,StoreName,State,City,SaleLocation,Usage
JBUUIDB35E,SY335,SY,335,Large,2024-04-09,2023-08-11,242.0,547.1999999999999,611.0,63.80000000000007,10.441898527004922,11.659356725146212,Q1,2,Summit Machinery,HI,Honolulu,"Honolulu, HI",Civil
8ZUUNODCUS,SY35,SY,35,Small,2024-05-02,2023-08-11,265.0,535.0,785.4000000000001,250.4000000000001,31.881843646549534,46.80373831775702,Q2,3,Pioneer Industrial,OR,Multnomah,"Multnomah, OR",Education
5TWD17B27W,TH50,TH,50,Medium,2024-02-01,2023-08-11,174.0,554.0,994.4000000000001,440.4000000000001,44.28801287208368,79.49458483754515,Q3,3,Pioneer Industrial,MS,Jackson,"Jackson, MS",Other
5514BOVPGQ,SY50,SY,50,Medium,2023-08-31,2023-08-11,20.0,,1052.0,,,,Q3,1,Atlas Equipment,MO,Jackson,"Jackson, MO",Civil
PNANAO3H46,SCA16,SCA,16,Small,2023-09-04,2023-08-11,24.0,502.0,634.0,132.0,20.82018927444795,26.294820717131472,Q2,2,Summit Machinery,WI,Waukesha,"Waukesha, WI",Transportation
U2GAZ1T8XG,SCA500,SCA,500,Large,2024-01-13,2023-08-11,155.0,962.4,1204.0,241.60000000000002,20.066445182724255,25.103906899418128,Q4,5,Liberty Machines,TN,Shelby,"Shelby, TN",General
IPZ673HZPQ,SCA135,SCA,135,Medium,2023-08-20,2023-08-12,8.0,794.0,1644.0,850.0,51.70316301703163,107.0528967254408,Q4,2,Summit Machinery,OH,Franklin,"Franklin, OH",Health
17IWOEAIBO,SCA75,SCA,75,Medium,2023-09-03,2023-08-12,22.0,783.0,1277.0,494.0,38.68441660140955,63.090676883780326,Q4,3,Pioneer Industrial,UT,Utah,"Utah, UT",Construction
Q80WHRKK5G,SCA35,SCA,35,Small,2023-11-06,2023-08-12,86.0,902.0,1332.0,430.0,32.28228228228228,47.671840354767184,Q4,2,Summit Machinery,MI,Wayne,"Wayne, MI",Home
3WTYMFD91T,SY335,SY,335,Large,2024-01-15,2023-08-12,156.0,1082.4,1372.0,289.5999999999999,21.107871720116613,26.755358462675527,Q4,5,Liberty Machines,SC,Charleston,"Charleston, SC",Civil
8WB3BACFFQ,SY16,SY,16,Small,2023-08-31,2023-08-12,19.0,429.0,521.0,92.0,17.65834932821497,21.445221445221446,Q1,4,Everest Heavy Duty,CO,Denver,"Denver, CO",Civil
RCYJWY79GO,SCA75,SCA,75,Medium,2024-06-13,2023-08-12,306.0,656.0,960.3000000000001,304.30000000000007,31.688014162240975,46.38719512195123,Q3,3,Pioneer Industrial,WA,Snohomish,"Snohomish, WA",Education
RP0WUBFESX,SY75,SY,75,Medium,2024-01-25,2023-08-12,166.0,535.0,762.3000000000001,227.30000000000007,29.81765709038437,42.48598130841123,Q2,6,Titan Tools,PA,Philadelphia,"Philadelphia, PA",Civil
UVWP1PXDX7,TH50,TH,50,Medium,2023-08-26,2023-08-12,14.0,674.0,919.0,245.0,26.659412404787812,36.35014836795252,Q3,1,Atlas Equipment,CT,Fairfield,"Fairfield, CT",Other
5JN2G6K7X3,TH50,TH,50,Medium,2023-12-12,2023-08-12,122.0,956.0,1234.0,278.0,22.52836304700162,29.079497907949794,Q4,1,Atlas Equipment,CA,Butte,"Butte, CA",General
0VIQ8YDJWZ,SCA500,SCA,500,Large,2023-10-28,2023-08-12,77.0,608.0,753.0,145.0,19.256308100929616,23.848684210526315,Q2,4,Everest Heavy Duty,MA,Middlesex,"Middlesex, MA",Transportation
5LL8FM885B,SY155,SY,155,Large,2024-06-30,2023-08-12,323.0,822.0,1114.0,292.0,26.21184919210054,35.523114355231144,Q3,5,Liberty Machines,MO,St. Louis,"St. Louis, MO",General
09MQPBH42H,SCA155,SCA,155,Large,2024-06-06,2023-08-13,298.0,535.0,707.0,172.0,24.328147100424328,32.149532710280376,Q2,1,Atlas Equipment,AL,Montgomery,"Montgomery, AL",Rental
V4NPTBSSCK,SY50,SY,50,Medium,2023-08-19,2023-08-13,6.0,467.0,531.0,64.0,12.052730696798493,13.704496788008566,Q1,1,Atlas Equipment,OR,Multnomah,"Multnomah, OR",Home
JMKODGS3PQ,SCA135,SCA,135,Medium,2024-06-04,2023-08-13,296.0,322.0,445.0,123.0,27.640449438202246,38.19875776397515,Q1,1,Atlas Equipment,AZ,Maricopa,"Maricopa, AZ",Rental
8KOHGT5LZJ,SY155,SY,155,Large,2023-08-25,2023-08-13,12.0,751.0,1190.0,439.0,36.89075630252101,58.45539280958722,Q4,1,Atlas Equipment,IN,Marion,"Marion, IN",General
SX9UUG2LMC,SCA235,SCA,235,Large,2023-11-04,2023-08-13,83.0,822.0,1067.0,245.0,22.961574507966258,29.80535279805353,Q3,5,Liberty Machines,CA,Kern,"Kern, CA",Home
NOLXNISIRO,SY50,SY,50,Medium,2024-05-07,2023-08-13,268.0,656.0,983.4000000000001,327.4000000000001,33.2926581248729,49.90853658536587,Q3,3,Pioneer Industrial,AZ,Mohave,"Mohave, AZ",Home
HW5C23QOHF,SCA335,SCA,335,Large,2024-06-10,2023-08-13,302.0,664.8,643.0,-21.799999999999955,-3.390357698289262,-3.2791817087845905,Q2,2,Summit Machinery,LA,Orleans,"Orleans, LA",Home
JX1A4ONJCU,SY16,SY,16,Small,2024-05-28,2023-08-13,289.0,751.0,1156.1,405.0999999999999,35.04022143413199,53.941411451398125,Q3,2,Summit Machinery,KS,Johnson,"Johnson, KS",Education
KCQ4ZJ3H4V,SY500,SY,500,Large,2024-01-06,2023-08-13,146.0,727.1999999999999,1137.0,409.80000000000007,36.042216358839056,56.35313531353137,Q3,1,Atlas Equipment,WY,Natrona,"Natrona, WY",Construction
9S83I5C9K7,TH50,TH,50,Medium,2023-08-23,2023-08-13,10.0,794.0,1597.0,803.0,50.28177833437696,101.13350125944585,Q4,1,Atlas Equipment,VA,Fairfax,"Fairfax, VA",General
1HXEYAO9XP,SY16,SY,16,Small,2023-12-01,2023-08-13,110.0,429.0,543.0,114.0,20.994475138121548,26.573426573426573,Q1,3,Pioneer Industrial,OK,Tulsa,"Tulsa, OK",Education
NSDRWYZ72H,SY16,SY,16,Small,2023-12-28,2023-08-14,136.0,429.0,548.0,119.0,21.715328467153284,27.73892773892774,Q1,5,Liberty Machines,CA,Santa Barbara,"Santa Barbara, CA",Rental
6LO1F268AI,SY500,SY,500,Large,2023-08-31,2023-08-14,17.0,467.0,791.0,324.0,40.960809102402024,69.37901498929337,Q2,4,Everest Heavy Duty,FL,Palm Beach,"Palm Beach, FL",Home
HO998CP9NE,SCA75,SCA,75,Medium,2024-07-08,2023-08-14,329.0,322.0,735.15,413.15,56.19941508535673,128.30745341614906,Q2,1,Atlas Equipment,OH,Hamilton,"Hamilton, OH",Home
PM3VYP93JX,SCA335,SCA,335,Large,2024-04-24,2023-08-14,254.0,808.8,1131.0,322.20000000000005,28.488063660477458,39.83679525222553,Q3,5,Liberty Machines,FL,Palm Beach,"Palm Beach, FL",General
6PDF4BPV1F,SY500,SY,500,Large,2023-10-31,2023-08-14,78.0,502.0,664.0,162.0,24.397590361445783,32.27091633466135,Q2,4,Everest Heavy Duty,TX,Travis,"Travis, TX",Home
MDWTK5K82X,SCA155,SCA,155,Large,2024-05-12,2023-08-15,271.0,260.8,504.0,243.2,48.253968253968246,93.25153374233128,Q1,4,Everest Heavy Duty,LA,Jefferson,"Jefferson, LA",Health
L69BP1KI04,SY235,SY,235,Large,2023-10-29,2023-08-15,75.0,535.0,700.0,165.0,23.57142857142857,30.8411214953271,Q2,2,Summit Machinery,UT,Salt Lake,"Salt Lake, UT",Other
RNGD7VVFJW,TH155,TH,155,Large,2023-12-28,2023-08-15,135.0,794.0,1484.0,690.0,46.495956873315365,86.90176322418137,Q4,2,Summit Machinery,CA,Los Angeles,"Los Angeles, CA",Civil
APC0ONSNFO,SY235,SY,235,Large,2023-12-08,2023-08-15,115.0,608.0,758.0,150.0,19.788918205804748,24.671052631578945,Q2,2,Summit Machinery,NY,Onondaga,"Onondaga, NY",Rental
J0ATH7BFF0,TH50,TH,50,Medium,2023-11-07,2023-08-15,84.0,326.0,653.0,327.0,50.076569678407346,100.30674846625767,Q2,1,Atlas Equipment,CA,Butte,"Butte, CA",Education
7CEMOU3IAL,SY135,SY,135,Medium,2024-07-01,2023-08-15,321.0,884.0,1305.0,421.0,32.26053639846743,47.62443438914027,Q4,2,Summit Machinery,MO,Jackson,"Jackson, MO",General
F37Y1UHEQD,SCA500,SCA,500,Large,2024-06-28,2023-08-15,318.0,429.6,474.0,44.39999999999998,9.367088607594933,10.335195530726251,Q1,2,Summit Machinery,NY,Bronx,"Bronx, NY",Home
3LOI9NHD8W,SY50,SY,50,Medium,2023-09-17,2023-08-15,33.0,902.0,1524.0,622.0,40.813648293963254,68.95787139689578,Q4,2,Summit Machinery,OK,Oklahoma,"Oklahoma, OK",Home
0SX66K1JNN,SY500,SY,500,Large,2024-05-22,2023-08-15,281.0,481.92,647.0,165.07999999999998,25.514683153013905,34.254648074369186,Q2,4,Everest Heavy Duty,UT,Salt Lake,"Salt Lake, UT",Education
6NFM7582Y7,SY35,SY,35,Small,2023-11-13,2023-08-16,89.0,608.0,774.0,166.0,21.44702842377261,27.302631578947366,Q2,2,Summit Machinery,VA,Prince William,"Prince William, VA",Rental
4NYOFQZO84,SCA75,SCA,75,Medium,2023-09-25,2023-08-16,40.0,322.0,396.0,74.0,18.68686868686869,22.981366459627328,Q1,1,Atlas Equipment,IL,Lake,"Lake, IL",General
WN9K9RVD6P,TH35,TH,35,Small,2024-05-18,2023-08-16,276.0,822.0,1225.4,403.4000000000001,32.91986290190959,49.07542579075427,Q4,6,Titan Tools,MA,Middlesex,"Middlesex, MA",Rental
LDKHUM80JT,SCA50,SCA,50,Medium,2023-10-22,2023-08-16,67.0,554.0,915.0,361.0,39.45355191256831,65.16245487364621,Q3,5,Liberty Machines,WY,Natrona,"Natrona, WY",Rental
0T35ROOH5K,SCA335,SCA,335,Large,2023-08-30,2023-08-16,14.0,456.0,560.0,104.0,18.571428571428573,22.807017543859647,Q1,4,Everest Heavy Duty,TN,Knox,"Knox, TN",Transportation
P4YBC787YF,SCA500,SCA,500,Large,2023-10-27,2023-08-16,72.0,902.0,1348.0,446.0,33.08605341246291,49.44567627494457,Q4,5,Liberty Machines,CA,Tulare,"Tulare, CA",Education
3FJ2J7GHHT,SCA335,SCA,335,Large,2023-08-26,2023-08-17,9.0,467.0,592.0,125.0,21.114864864864867,26.76659528907923,Q1,2,Summit Machinery,LA,Orleans,"Orleans, LA",Other
RN68R1TN3K,SY500,SY,500,Large,2024-02-19,2023-08-17,186.0,1082.4,1454.0,371.5999999999999,25.557083906464918,34.3311160384331,Q4,6,Titan Tools,IN,Marion,"Marion, IN",Rental
MPSNLG0ITF,SCA35,SCA,35,Small,2023-12-03,2023-08-17,108.0,783.0,915.0,132.0,14.426229508196723,16.85823754789272,Q3,1,Atlas Equipment,TX,El Paso,"El Paso, TX",Rental
ZTWRD97ILH,SY16,SY,16,Small,2023-08-18,2023-08-17,1.0,608.0,762.0,154.0,20.209973753280842,25.32894736842105,Q2,2,Summit Machinery,FL,Miami-Dade,"Miami-Dade, FL",Civil
K9NDDK59U5,SCA155,SCA,155,Large,2024-04-13,2023-08-17,240.0,822.0,1088.0,266.0,24.448529411764707,32.360097323600975,Q3,2,Summit Machinery,NM,Bernalillo,"Bernalillo, NM",Construction
4YRP0HEPBU,SCA235,SCA,235,Large,2024-05-19,2023-08-17,276.0,674.0,805.0,131.0,16.273291925465838,19.43620178041543,Q2,2,Summit Machinery,MO,St. Louis,"St. Louis, MO",Education
BN18D55E7N,SCA35,SCA,35,Small,2023-10-31,2023-08-17,75.0,322.0,422.0,100.0,23.696682464454977,31.05590062111801,Q1,1,Atlas Equipment,MI,Wayne,"Wayne, MI",Home
319ZL7NOJT,TH500,TH,500,Large,2023-12-11,2023-08-17,116.0,794.0,1428.0,634.0,44.397759103641455,79.84886649874056,Q4,3,Pioneer Industrial,VA,Fairfax,"Fairfax, VA",Education
ORR82VPWDO,TH155,TH,155,Large,2023-10-19,2023-08-17,63.0,467.0,692.0,225.0,32.51445086705203,48.17987152034261,Q2,4,Everest Heavy Duty,TN,Knox,"Knox, TN",General
YXRA44S3JC,SCA335,SCA,335,Large,2023-11-11,2023-08-17,86.0,604.0,930.0,326.0,35.053763440860216,53.973509933774835,Q3,3,Pioneer Industrial,WA,Pierce,"Pierce, WA",Rental
TA8OAVY2CH,SY35,SY,35,Small,2023-12-26,2023-08-18,130.0,794.0,1540.0,746.0,48.44155844155844,93.95465994962217,Q4,1,Atlas Equipment,RI,Providence,"Providence, RI",Education
VBAMU9QRFS,SY75,SY,75,Medium,2024-04-01,2023-08-18,227.0,902.0,1578.5,676.5,42.857142857142854,75.0,Q4,5,Liberty Machines,LA,Jefferson,"Jefferson, LA",Other
F6QVA3EQWJ,SCA235,SCA,235,Large,2023-09-14,2023-08-18,27.0,794.0,1629.0,835.0,51.2584407612032,105.16372795969772,Q4,3,Pioneer Industrial,NM,Bernalillo,"Bernalillo, NM",Home
09VOQ0VCNU,SCA500,SCA,500,Large,2024-01-06,2023-08-18,141.0,602.4,662.0,59.60000000000002,9.003021148036257,9.893758300132806,Q2,2,Summit Machinery,CT,Hartford,"Hartford, CT",Rental
GRZX686EWN,SY35,SY,35,Small,2024-03-25,2023-08-18,220.0,802.0,1257.3,455.29999999999995,36.21251888968424,56.77057356608478,Q4,4,Everest Heavy Duty,NY,Queens,"Queens, NY",Education
TDUJS7OLML,SY500,SY,500,Large,2023-12-08,2023-08-18,112.0,606.0,1176.0,570.0,48.46938775510204,94.05940594059405,Q3,1,Atlas Equipment,VA,Prince William,"Prince William, VA",Education
9N65QMCCZ5,SY500,SY,500,Large,2024-01-19,2023-08-18,154.0,984.0,1060.0,76.0,7.169811320754717,7.723577235772358,Q3,2,Summit Machinery,WY,Laramie,"Laramie, WY",General
YFM357JQPS,SY75,SY,75,Medium,2023-12-04,2023-08-18,108.0,783.0,985.0,202.0,20.507614213197968,25.798212005108557,Q3,5,Liberty Machines,OK,Oklahoma,"Oklahoma, OK",General
DR28SHOKCZ,SCA35,SCA,35,Small,2023-09-23,2023-08-18,36.0,604.0,676.0,72.0,10.650887573964498,11.920529801324504,Q2,1,Atlas Equipment,CA,Butte,"Butte, CA",General
F3GEPHU7AD,SCA16,SCA,16,Small,2024-07-21,2023-08-18,338.0,502.0,1391.208,889.2080000000001,63.91625120039562,177.13306772908368,Q4,3,Pioneer Industrial,WA,Pierce,"Pierce, WA",Home
995WET9UPL,SCA75,SCA,75,Medium,2024-02-02,2023-08-19,167.0,429.0,628.1,199.10000000000002,31.698774080560423,46.410256410256416,Q2,5,Liberty Machines,UT,Salt Lake,"Salt Lake, UT",Civil
SVM7GTV0BB,TH235,TH,235,Large,2023-11-05,2023-08-19,78.0,467.0,711.0,244.0,34.31786216596343,52.24839400428265,Q2,4,Everest Heavy Duty,WI,Waukesha,"Waukesha, WI",General
XBWNDSNVEG,SCA35,SCA,35,Small,2023-10-28,2023-08-19,70.0,502.0,612.0,110.0,17.973856209150327,21.91235059760956,Q1,1,Atlas Equipment,CT,Fairfield,"Fairfield, CT",General
11GRJ4DR02,SY235,SY,235,Large,2024-04-06,2023-08-19,231.0,956.0,1261.0,305.0,24.187153053132434,31.903765690376567,Q4,1,Atlas Equipment,RI,Providence,"Providence, RI",General
EOTAD1EUUN,SY235,SY,235,Large,2023-08-26,2023-08-19,7.0,783.0,1310.0,527.0,40.229007633587784,67.30523627075351,Q4,1,Atlas Equipment,WI,Waukesha,"Waukesha, WI",General
D4RGKJCAST,TH16,TH,16,Small,2023-09-06,2023-08-19,18.0,,839.0,,,,Q2,3,Pioneer Industrial,SC,Charleston,"Charleston, SC",Home
U2RN89OE35,SY235,SY,235,Large,2023-08-28,2023-08-19,9.0,,1003.0,,,,Q3,2,Summit Machinery,IL,Kane,"Kane, IL",General
ZKBUGZP0O2,SY75,SY,75,Medium,2024-06-15,2023-08-20,300.0,502.0,771.1,269.1,34.898197380365716,53.605577689243034,Q2,1,Atlas Equipment,WI,Waukesha,"Waukesha, WI",General
74R94HZP3J,SY75,SY,75,Medium,2024-06-29,2023-08-20,314.0,251.0,360.8,109.80000000000001,30.43237250554324,43.745019920318725,Q1,6,Titan Tools,SC,Charleston,"Charleston, SC",General
3PQNTO6QXV,SY155,SY,155,Large,2024-02-12,2023-08-20,176.0,326.0,595.0,269.0,45.21008403361345,82.51533742331289,Q1,3,Pioneer Industrial,PA,Philadelphia,"Philadelphia, PA",General
6Q1NQ8O7QM,SY335,SY,335,Large,2023-08-31,2023-08-20,11.0,674.0,767.0,93.0,12.1251629726206,13.798219584569733,Q2,1,Atlas Equipment,NJ,Union,"Union, NJ",Other
LIN5BS2PIS,SCA16,SCA,16,Small,2024-06-18,2023-08-21,302.0,322.0,481.8,159.8,33.1672893316729,49.62732919254659,Q1,3,Pioneer Industrial,NE,Douglas,"Douglas, NE",Civil
NGLIJ0JH78,SY50,SY,50,Medium,2023-12-10,2023-08-21,111.0,554.0,931.0,377.0,40.494092373791624,68.05054151624549,Q3,3,Pioneer Industrial,CT,New Haven,"New Haven, CT",Civil
CANI9RM78A,SCA16,SCA,16,Small,2023-12-13,2023-08-21,114.0,358.0,466.0,108.0,23.17596566523605,30.16759776536313,Q1,1,Atlas Equipment,MS,Jackson,"Jackson, MS",Civil
2XBSUIQKTV,SY50,SY,50,Medium,2024-07-08,2023-08-21,322.0,456.0,1005.55,549.55,54.65168315847049,120.51535087719296,Q3,2,Summit Machinery,SC,Charleston,"Charleston, SC",General
PVMLBA9B6U,SCA50,SCA,50,Medium,2023-12-14,2023-08-21,115.0,535.0,713.0,178.0,24.96493688639551,33.271028037383175,Q2,5,Liberty Machines,VA,Prince William,"Prince William, VA",Health
RCZ6MJOQS5,SCA135,SCA,135,Medium,2023-10-10,2023-08-21,50.0,358.0,449.0,91.0,20.26726057906459,25.41899441340782,Q1,2,Summit Machinery,FL,Palm Beach,"Palm Beach, FL",Home
FNKVJK2BD6,SCA35,SCA,35,Small,2023-11-20,2023-08-21,91.0,820.0,1020.0,200.0,19.607843137254903,24.390243902439025,Q3,3,Pioneer Industrial,CA,San Francisco,"San Francisco, CA",Home
ZLOK9PIZ3F,SCA335,SCA,335,Large,2023-10-15,2023-08-21,55.0,884.0,1708.0,824.0,48.24355971896955,93.21266968325791,Q4,2,Summit Machinery,WA,King,"King, WA",Other
VY9XJDRA8T,SY75,SY,75,Medium,2024-02-15,2023-08-21,178.0,802.0,1212.2,410.20000000000005,33.839300445471046,51.14713216957607,Q4,1,Atlas Equipment,WA,Pierce,"Pierce, WA",Civil
A7V65XHJWP,SY500,SY,500,Large,2024-03-07,2023-08-21,199.0,642.0,711.0,69.0,9.70464135021097,10.74766355140187,Q2,1,Atlas Equipment,MI,Wayne,"Wayne, MI",Civil
ZI6ECEV6OD,SY335,SY,335,Large,2024-05-29,2023-08-21,282.0,729.6,796.0,66.39999999999998,8.341708542713565,9.100877192982452,Q2,3,Pioneer Industrial,NH,Hillsborough,"Hillsborough, NH",Rental
4G0FH7NNFN,SY16,SY,16,Small,2023-09-15,2023-08-21,25.0,322.0,420.0,98.0,23.333333333333332,30.434782608695656,Q1,1,Atlas Equipment,NJ,Hudson,"Hudson, NJ",General
AX68NA6TDG,SY50,SY,50,Medium,2023-09-16,2023-08-21,26.0,802.0,902.0,100.0,11.086474501108649,12.468827930174564,Q3,1,Atlas Equipment,WI,La Crosse,"La Crosse, WI",Transportation
0DNC1D33EZ,SCA235,SCA,235,Large,2023-11-07,2023-08-22,77.0,608.0,794.0,186.0,23.425692695214106,30.592105263157894,Q2,5,Liberty Machines,OR,Multnomah,"Multnomah, OR",General
JWQDY6PVHX,TH235,TH,235,Large,2023-12-19,2023-08-22,119.0,608.0,811.0,203.0,25.030826140567203,33.38815789473684,Q2,5,Liberty Machines,RI,Providence,"Providence, RI",General
369TPW9FJF,TH500,TH,500,Large,2024-05-25,2023-08-22,277.0,411.84,587.0,175.16000000000003,29.83986371379898,42.53108003108004,Q1,4,Everest Heavy Duty,CT,Fairfield,"Fairfield, CT",Other
0CKNIUNV3S,SCA235,SCA,235,Large,2024-07-26,2023-08-22,339.0,251.0,345.0,94.0,27.246376811594203,37.45019920318725,Q1,6,Titan Tools,NJ,Hudson,"Hudson, NJ",Health
1HV8QZHAOX,SCA35,SCA,35,Small,2024-05-07,2023-08-22,259.0,794.0,1379.4,585.4000000000001,42.43874148180369,73.72795969773301,Q4,2,Summit Machinery,OH,Hamilton,"Hamilton, OH",General
KSF8HGCLH4,SCA500,SCA,500,Large,2024-05-05,2023-08-22,257.0,984.0,1077.0,93.0,8.635097493036211,9.451219512195122,Q3,6,Titan Tools,NY,Albany,"Albany, NY",Civil
VMZCXJHIG2,SCA500,SCA,500,Large,2024-07-08,2023-08-23,320.0,1154.88,1074.0,-80.88000000000011,-7.53072625698325,-7.003325020781388,Q3,2,Summit Machinery,WA,Pierce,"Pierce, WA",Civil
B6QYC00YYN,SY155,SY,155,Large,2024-02-04,2023-08-23,165.0,674.0,1120.0,446.0,39.82142857142857,66.17210682492582,Q3,5,Liberty Machines,IN,Marion,"Marion, IN",General
S0UEIUK295,SY500,SY,500,Large,2024-05-01,2023-08-23,252.0,808.8,823.0,14.200000000000045,1.725394896719325,1.7556874381800254,Q2,6,Titan Tools,UT,Utah,"Utah, UT",General
QQ1X6W9PIK,SCA135,SCA,135,Medium,2023-10-04,2023-08-23,42.0,554.0,660.0,106.0,16.060606060606062,19.133574007220215,Q2,4,Everest Heavy Duty,WA,King,"King, WA",Education
GF1GQRH0MV,SCA235,SCA,235,Large,2023-12-31,2023-08-23,130.0,,1231.0,,,,Q4,5,Liberty Machines,OK,Oklahoma,"Oklahoma, OK",Civil
W340RI9533,SCA135,SCA,135,Medium,2023-11-28,2023-08-23,97.0,456.0,601.0,145.0,24.126455906821963,31.798245614035086,Q1,3,Pioneer Industrial,WY,Natrona,"Natrona, WY",General
XQECWIPWVQ,SY135,SY,135,Medium,2024-05-08,2023-08-23,259.0,608.0,810.0,202.0,24.938271604938272,33.223684210526315,Q2,2,Summit Machinery,CA,Los Angeles,"Los Angeles, CA",General
8A3LR178M0,SCA75,SCA,75,Medium,2023-09-14,2023-08-23,22.0,606.0,1316.0,710.0,53.951367781155014,117.16171617161717,Q4,2,Summit Machinery,MO,Jackson,"Jackson, MO",Home
BBW3XEOA5B,SY155,SY,155,Large,2024-07-08,2023-08-23,320.0,626.4000000000001,991.0,364.5999999999999,36.79112008072653,58.205619412515944,Q3,4,Everest Heavy Duty,NM,Bernalillo,"Bernalillo, NM",Education
CZHYFEGI8N,SY135,SY,135,Medium,2024-02-03,2023-08-23,164.0,604.0,1037.0,433.0,41.75506268081003,71.68874172185431,Q3,1,Atlas Equipment,WI,Waukesha,"Waukesha, WI",General
KL2ZICZCAQ,SY35,SY,35,Small,2024-06-29,2023-08-23,311.0,626.4000000000001,1547.7,921.3,59.52704012405504,147.07854406130267,Q4,4,Everest Heavy Duty,OH,Summit,"Summit, OH",Civil
BYT3TND7XK,SY50,SY,50,Medium,2024-05-05,2023-08-23,256.0,429.0,647.9000000000001,218.9000000000001,33.786078098472,51.02564102564104,Q2,6,Titan Tools,GA,DeKalb,"DeKalb, GA",Education
WPX6U3RW8D,SY155,SY,155,Large,2024-05-19,2023-08-23,270.0,251.0,330.0,79.0,23.939393939393938,31.47410358565737,Q1,2,Summit Machinery,PA,Bucks,"Bucks, PA",Home
JX8IQ1PVZX,SY235,SY,235,Large,2023-09-03,2023-08-23,11.0,783.0,1329.0,546.0,41.08352144469526,69.73180076628353,Q4,4,Everest Heavy Duty,CA,Kern,"Kern, CA",Health
XY4OR9CGDW,SY35,SY,35,Small,2023-10-02,2023-08-23,40.0,802.0,1341.0,539.0,40.193885160328115,67.2069825436409,Q4,5,Liberty Machines,MO,Jackson,"Jackson, MO",Home
27ZMKJUX64,SY335,SY,335,Large,2023-12-04,2023-08-24,102.0,608.0,794.0,186.0,23.425692695214106,30.592105263157894,Q2,5,Liberty Machines,OK,Tulsa,"Tulsa, OK",Rental
1P3TU35L83,SCA335,SCA,335,Large,2023-11-09,2023-08-24,77.0,608.0,771.0,163.0,21.141374837872892,26.80921052631579,Q2,5,Liberty Machines,WA,Benton,"Benton, WA",Other
Y2TOBL4CDE,TH35,TH,35,Small,2023-12-03,2023-08-24,101.0,326.0,603.0,277.0,45.936981757877284,84.96932515337423,Q1,2,Summit Machinery,NY,Albany,"Albany, NY",Civil
RGVOOPR3V2,SY75,SY,75,Medium,2023-09-23,2023-08-24,30.0,956.0,1204.0,248.0,20.59800664451827,25.94142259414226,Q4,5,Liberty Machines,OH,Cuyahoga,"Cuyahoga, OH",Home
H6I05OKNEO,SY500,SY,500,Large,2023-12-04,2023-08-24,102.0,604.0,1014.0,410.0,40.433925049309664,67.88079470198676,Q3,5,Liberty Machines,WV,Kanawha,"Kanawha, WV",Home
2KF19EHPM6,SCA335,SCA,335,Large,2023-10-23,2023-08-24,60.0,467.0,613.0,146.0,23.817292006525285,31.263383297644538,Q1,1,Atlas Equipment,GA,Fulton,"Fulton, GA",General
L63JGUQ1J8,TH50,TH,50,Medium,2024-01-27,2023-08-24,156.0,751.0,1375.0,624.0,45.38181818181818,83.08921438082557,Q4,2,Summit Machinery,MO,St. Louis,"St. Louis, MO",General
525JAH7CVF,SY35,SY,35,Small,2024-05-20,2023-08-24,270.0,401.6,710.6,309.0,43.48437939769209,76.94223107569721,Q2,4,Everest Heavy Duty,GA,Gwinnett,"Gwinnett, GA",General
UDECBRQNFE,SCA16,SCA,16,Small,2023-09-28,2023-08-24,35.0,956.0,1169.0,213.0,18.22070145423439,22.280334728033473,Q3,1,Atlas Equipment,FL,Orange,"Orange, FL",Health
6KQZ92JZV1,SCA235,SCA,235,Large,2023-09-18,2023-08-24,25.0,956.0,1241.0,285.0,22.965350523771153,29.811715481171547,Q4,3,Pioneer Industrial,NY,Kings,"Kings, NY",Construction
38VT5YKGVR,SY35,SY,35,Small,2023-12-29,2023-08-24,127.0,554.0,759.0,205.0,27.009222661396574,37.00361010830325,Q2,3,Pioneer Industrial,NY,Queens,"Queens, NY",General
EC9KXPQ7W4,SY235,SY,235,Large,2023-10-14,2023-08-24,51.0,884.0,1775.0,891.0,50.197183098591545,100.7918552036199,Q4,1,Atlas Equipment,GA,Fulton,"Fulton, GA",Construction
E72L9YJYQ6,SY16,SY,16,Small,2024-05-21,2023-08-25,270.0,751.0,1136.3,385.29999999999995,33.90829886473642,51.30492676431424,Q3,3,Pioneer Industrial,WI,Milwaukee,"Milwaukee, WI",Civil
UR9QZN6L2C,TH335,TH,335,Large,2024-07-28,2023-08-25,338.0,698.112,880.0,181.88800000000003,20.66909090909091,26.05427209387606,Q3,4,Everest Heavy Duty,TX,Harris,"Harris, TX",Rental
XX8CTP9B5C,SY35,SY,35,Small,2023-12-22,2023-08-25,119.0,802.0,1042.0,240.0,23.032629558541267,29.925187032418954,Q3,2,Summit Machinery,UT,Salt Lake,"Salt Lake, UT",Education
0FUJZ8SL2F,SY235,SY,235,Large,2023-11-01,2023-08-25,68.0,674.0,1013.0,339.0,33.464955577492596,50.29673590504451,Q3,1,Atlas Equipment,SC,Charleston,"Charleston, SC",Education
74A4O0QK0G,SY500,SY,500,Large,2023-08-30,2023-08-25,5.0,535.0,651.0,116.0,17.81874039938556,21.682242990654206,Q2,1,Atlas Equipment,WI,La Crosse,"La Crosse, WI",Rental
